customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random,Partition,$S-campaign-1,$SC-campaign-1,$S-campaign-2,$SC-campaign-2
10671,"Mortgage",0,,0,,,3331,45,17,103,"Foxton",45,"M",0,0,0,65,31887.000,"S",3,12,"24",0,4,2,2,10,24,12.836,3,"2_Testing","Savings",0.970,"Mortgage",0.922
10691,"Car loan",0,,0,,,3336,29,0,353,"Princeton",29,"M",0,0,0,54,31871.000,"S",4,27,"36",2,6,1,1,9,35,11.949,3,"2_Testing","Savings",0.970,"Mortgage",0.922
10697,"Mortgage",0,,0,,,3337,30,2,97,"Queensbury",30,"F",0,0,0,52,31872.000,"U",7,12,"24",3,1,4,2,15,32,11.891,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10699,"Savings",0,,0,,,3338,18,0,0,"Princeton",18,"F",0,0,0,52,31872.000,"S",7,-5,"0",3,1,0,0,15,32,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10700,"Car loan",1,2006-07-11 00:00:00,1,,421,1264,26,0,101,"Catburg",26,"F",0,0,0,58,31919.000,"S",2,9,"12",2,1,2,1,7,34,10.422,1,"2_Testing","Savings",0.970,"Pension",0.255
10708,"Mortgage",0,,0,,,3341,36,5,179,"Foxton",36,"F",0,0,0,61,31891.000,"U",4,41,"48",1,1,2,1,7,31,7.879,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10718,"Mortgage",0,,0,,,3345,35,7,127,"Foxton",35,"F",0,0,0,40,31898.000,"S",4,12,"24",4,1,3,2,15,43,13.886,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10723,"Mortgage",0,,0,,,3346,44,16,94,"Queensbury",44,"F",0,0,0,44,31901.000,"S",6,12,"24",4,0,2,2,11,44,11.361,3,"2_Testing","Savings",0.970,"Mortgage",0.922
10724,"Car loan",0,,0,,,3347,36,11,554,"Foxton",36,"M",0,1,0,54,31882.000,"M",6,38,"48",2,3,4,1,10,35,8.566,2,"2_Testing","Mortgage",0.922,"Car loan",0.558
10729,"Car loan",0,,0,,,3350,46,17,135,"Foxton",46,"M",0,0,0,50,31882.000,"S",5,38,"48",3,0,3,1,15,33,13.029,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10738,"Mortgage",0,,0,,,3351,46,14,72,"Kingsville",46,"M",0,0,0,56,31893.000,"S",6,29,"36",2,0,3,2,11,32,8.803,2,"2_Testing","Savings",0.970,"Car loan",0.933
10755,"Car loan",0,,0,,,3353,18,0,0,"Ravensville",18,"M",0,0,0,56,31910.000,"S",6,10,"12",2,0,0,0,11,31,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10760,"Savings",0,,0,,,3355,33,0,0,"Ravensville",33,"F",0,0,0,55,31935.000,"S",5,13,"24",2,1,0,0,15,28,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10772,"Savings",0,,0,,,3357,37,10,0,"Queensbury",37,"M",0,0,0,65,31880.000,"S",7,31,"36",0,0,0,0,5,29,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10772,"Car loan",0,,0,,,3358,37,10,0,"Queensbury",37,"M",0,0,0,65,31880.000,"S",7,31,"36",0,0,0,0,5,29,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10783,"Car loan",0,,0,,,3361,39,9,0,"Catburg",39,"F",0,0,0,57,31855.000,"S",2,-2,"0",2,4,0,0,6,35,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10788,"Car loan",0,,0,,,3363,37,7,411,"Princeton",37,"F",0,0,0,70,31899.000,"M",6,27,"36",0,0,4,3,5,23,9.913,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10789,"Car loan",0,,0,,,3364,23,0,304,"Catburg",23,"F",0,0,0,70,31899.000,"S",6,12,"24",0,0,4,3,5,23,10.389,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10793,"Car loan",0,,0,,,3365,33,3,0,"Ravensville",33,"F",0,0,0,42,31893.000,"S",2,-2,"0",5,0,0,0,14,43,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10794,"Car loan",0,,0,,,3366,36,3,115,"Catburg",36,"F",0,0,0,77,31877.000,"M",4,25,"36",0,2,3,1,9,12,11.842,3,"2_Testing","Savings",0.970,"Mortgage",0.922
10795,"Savings",0,,0,,,3367,35,5,42,"Kingsville",35,"F",0,0,0,77,31877.000,"M",4,40,"48",0,0,5,2,9,12,11.875,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10798,"Savings",0,,0,,,3369,70,36,0,"Queensbury",70,"M",0,0,0,53,31933.000,"S",6,30,"36",3,0,0,0,11,35,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10798,"Car loan",0,,0,,,3370,70,36,0,"Queensbury",70,"M",0,0,0,53,31933.000,"S",6,30,"36",3,0,0,0,11,35,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10800,"Car loan",0,,0,,,3371,39,13,0,"Queensbury",39,"M",0,0,0,53,31933.000,"U",7,16,"24",3,0,0,0,11,35,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
10801,"Car loan",0,,0,,,3372,23,0,0,"Queensbury",23,"M",0,0,0,68,31921.000,"S",7,36,"48",0,0,0,0,4,27,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10805,"Car loan",0,,0,,,3373,44,12,0,"Foxton",44,"M",0,1,0,68,31921.000,"U",7,36,"48",0,7,0,0,4,27,0.000,3,"2_Testing","Car loan",0.988,"Mortgage",0.922
10812,"Savings",0,,0,,,3376,52,25,192,"Foxton",52,"M",0,0,0,53,31887.000,"U",1,12,"24",2,0,2,1,6,39,11.212,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10814,"Car loan",0,,0,,,3378,13,0,155,"Catburg",13,"F",0,1,0,73,31943.000,"S",5,26,"36",0,3,2,1,7,19,7.516,3,"2_Testing","Savings",0.961,"Mortgage",0.922
10820,"Savings",0,,0,,,3379,46,15,0,"Queensbury",46,"M",0,0,0,57,31921.000,"S",4,-4,"0",2,2,0,0,15,26,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10829,"Car loan",0,,0,,,3381,67,35,145,"Foxton",67,"M",0,0,0,54,31927.000,"M",1,7,"12",2,6,1,1,12,32,7.629,1,"2_Testing","Savings",0.954,"Car loan",0.886
10830,"Car loan",0,,0,,,3382,51,19,64,"Princeton",51,"F",0,0,0,54,31927.000,"U",1,18,"24",2,0,3,2,12,32,10.292,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10831,"Mortgage",0,,0,,,3383,48,15,124,"Princeton",48,"F",0,0,0,54,31927.000,"M",2,29,"36",2,2,4,3,12,32,13.057,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10831,"Savings",0,,0,,,3384,48,15,124,"Princeton",48,"F",0,0,0,54,31927.000,"M",2,29,"36",2,2,4,3,12,32,13.057,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10832,"Mortgage",0,,0,,,3386,56,27,159,"Queensbury",56,"M",0,0,0,54,31927.000,"M",1,12,"24",2,0,1,1,12,32,12.226,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10852,"Car loan",0,,0,,,3387,54,26,0,"Ravensville",54,"F",0,1,0,39,31894.000,"M",2,26,"36",5,1,0,0,8,51,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
10868,"Car loan",0,,0,,,3388,40,12,0,"Ravensville",40,"M",0,0,0,61,31855.000,"S",4,26,"36",1,0,0,0,10,28,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10872,"Car loan",0,,0,,,3389,56,27,227,"Ravensville",56,"M",0,0,0,45,31876.000,"S",2,37,"48",4,0,2,1,20,34,8.666,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10878,"Car loan",0,,0,,,3390,24,0,55,"Catburg",24,"F",0,0,0,41,31883.000,"S",2,24,"36",5,5,4,3,9,49,10.152,2,"2_Testing","Savings",0.970,"Car loan",0.932
10887,"Car loan",0,,0,,,3392,51,23,0,"Princeton",51,"F",0,0,0,64,31906.000,"M",6,-3,"0",1,1,1,0,2,32,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10889,"Car loan",0,,0,,,3393,37,5,0,"Ravensville",37,"F",0,0,0,64,31906.000,"M",7,15,"24",1,2,0,0,2,32,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10894,"Car loan",0,,0,,,3394,33,7,0,"Ravensville",33,"M",0,0,0,79,31864.000,"S",3,13,"24",1,0,0,0,8,11,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
10905,"Car loan",0,,0,,,3396,42,14,179,"Princeton",42,"M",0,0,0,57,31872.000,"U",5,13,"24",2,1,1,1,8,33,11.279,2,"2_Testing","Savings",0.970,"Car loan",0.930
10939,"Car loan",1,2006-07-17 00:00:00,1,,421,1783,31,1,134,"Catburg",31,"M",0,0,0,51,31888.000,"U",4,7,"12",3,2,1,1,9,39,9.687,2,"2_Testing","Savings",0.970,"Pension",0.273
10940,"Car loan",0,,0,,,3405,32,4,0,"Kingsville",32,"F",0,0,0,51,31888.000,"U",4,7,"12",3,0,0,0,9,39,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10944,"Savings",0,,0,,,3408,44,15,99,"Ravensville",44,"M",0,0,0,46,31895.000,"U",4,40,"48",4,0,2,1,15,37,8.066,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10945,"Car loan",1,2006-07-02 00:00:00,1,,421,539,34,7,326,"Foxton",34,"M",0,0,0,46,31895.000,"S",4,26,"36",4,0,1,1,15,37,12.132,3,"2_Testing","Savings",0.970,"Pension",0.135
10953,"Car loan",0,,0,,,3409,53,29,0,"Kingsville",53,"F",0,0,0,44,31901.000,"M",2,11,"24",4,1,0,0,15,40,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10959,"Car loan",0,,0,,,3411,64,37,0,"Foxton",64,"M",0,0,0,48,31865.000,"M",5,13,"24",3,1,0,0,20,30,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10961,"Savings",0,,0,,,3413,43,19,131,"Ravensville",43,"M",0,0,0,43,31865.000,"U",2,22,"24",4,0,3,2,7,49,10.950,1,"2_Testing","Savings",0.970,"Mortgage",0.922
10963,"Car loan",0,,0,,,3414,42,12,0,"Kingsville",42,"M",0,1,0,63,31896.000,"M",2,33,"36",1,2,0,0,5,30,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
10968,"Savings",0,,0,,,3416,42,13,0,"Ravensville",42,"M",0,0,0,42,31938.000,"M",4,30,"36",4,1,0,0,5,52,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
10974,"Pension",0,,0,,,3418,22,0,570,"Queensbury",22,"F",0,0,0,43,31949.000,"S",5,21,"24",4,2,3,3,12,44,11.837,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10979,"Savings",0,,0,,,3419,31,0,0,"Princeton",31,"F",0,0,0,56,31934.000,"S",7,17,"24",2,0,0,0,9,34,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
10981,"Car loan",1,2006-07-16 00:00:00,0,,421,1663,50,23,296,"Foxton",50,"M",0,0,0,56,31935.000,"S",6,13,"24",2,0,2,2,14,29,8.693,2,"2_Testing","Savings",0.970,"Pension",0.902
10989,"Mortgage",0,,0,,,3422,41,9,91,"Kingsville",41,"M",0,0,0,62,31924.000,"U",5,22,"24",1,0,6,3,14,22,11.691,3,"2_Testing","Savings",0.970,"Mortgage",0.922
10999,"Savings",0,,0,,,3424,19,0,274,"Foxton",19,"M",0,0,0,73,31870.000,"S",6,23,"36",0,0,3,1,7,18,7.416,2,"2_Testing","Savings",0.970,"Mortgage",0.922
10999,"Car loan",0,,0,,,3425,19,0,274,"Foxton",19,"M",0,0,0,73,31870.000,"S",6,23,"36",0,0,3,1,7,18,7.416,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11005,"Car loan",1,2006-07-02 00:00:00,0,,421,528,47,21,301,"Queensbury",47,"F",0,0,0,57,31851.000,"M",2,18,"24",2,4,4,2,12,29,11.278,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11011,"Car loan",0,,0,,,3427,38,10,298,"Kingsville",38,"M",0,0,0,51,31860.000,"S",6,11,"24",3,0,4,2,10,38,10.231,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11013,"Car loan",0,,0,,,3429,63,31,0,"Queensbury",63,"M",0,0,0,51,31860.000,"U",5,41,"48",3,0,0,0,10,38,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11023,"Car loan",0,,0,,,3431,27,0,0,"Queensbury",27,"F",0,0,0,63,31893.000,"S",5,18,"24",1,1,0,0,6,30,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11027,"Car loan",1,2006-07-02 00:00:00,0,,183,529,51,22,75,"Ravensville",51,"F",0,0,0,60,31901.000,"U",5,39,"48",1,2,3,3,6,32,11.868,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11043,"Car loan",0,,0,,,3433,42,16,0,"Foxton",42,"F",0,0,0,56,31919.000,"U",5,20,"24",2,1,0,0,18,24,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11049,"Mortgage",0,,0,,,3435,43,12,120,"Ravensville",43,"F",0,0,0,40,31905.000,"U",4,29,"36",5,1,2,1,15,43,12.320,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11066,"Car loan",0,,0,,,3436,47,21,0,"Queensbury",47,"M",0,0,0,55,31876.000,"S",1,8,"12",2,0,0,0,14,30,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11088,"Car loan",0,,0,,,3441,32,0,0,"Kingsville",32,"F",0,0,0,55,31923.000,"S",7,33,"36",2,0,0,0,21,23,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11092,"Car loan",0,,0,,,3443,32,6,0,"Princeton",32,"M",0,0,0,57,31904.000,"U",3,30,"36",2,1,0,0,24,17,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11100,"Car loan",0,,0,,,3445,35,7,264,"Foxton",35,"M",0,0,0,49,31893.000,"S",7,20,"24",3,2,2,2,13,37,11.266,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11103,"Savings",0,,0,,,3447,41,10,185,"Catburg",41,"F",0,0,0,60,31938.000,"M",4,30,"36",1,0,1,1,10,28,8.479,1,"2_Testing","Savings",0.970,"Car loan",0.948
11114,"Savings",0,,0,,,3452,44,19,211,"Princeton",44,"F",0,0,0,47,31895.000,"M",6,12,"24",4,2,3,1,8,43,9.899,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11117,"Car loan",0,,0,,,3453,58,31,201,"Princeton",58,"F",0,0,0,56,31871.000,"M",1,19,"24",2,0,3,1,9,33,10.989,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11122,"Car loan",0,,0,,,3455,27,1,0,"Ravensville",27,"M",0,0,0,67,31927.000,"M",6,5,"12",0,0,0,0,6,26,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11147,"Car loan",0,,0,,,3459,34,3,0,"Princeton",34,"M",0,0,0,40,31910.000,"U",6,12,"24",5,0,0,0,13,46,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11163,"Pension",0,,0,,,3461,30,0,226,"Foxton",30,"M",0,0,0,50,31875.000,"S",5,21,"24",3,1,4,2,10,38,10.476,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11164,"Car loan",0,,0,,,3463,33,5,386,"Princeton",33,"M",0,0,0,50,31875.000,"U",5,40,"48",3,1,4,2,10,38,10.464,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11166,"Mortgage",0,,0,,,3464,30,0,219,"Kingsville",30,"F",1,0,0,76,31934.000,"S",6,22,"24",0,0,4,1,12,11,12.086,2,"2_Testing","Car loan",0.930,"Mortgage",0.922
11198,"Car loan",0,,0,,,3467,34,6,89,"Ravensville",34,"F",0,0,0,69,31937.000,"U",2,35,"48",0,0,2,1,11,19,10.356,1,"2_Testing","Savings",0.970,"Mortgage",0.914
11199,"Pension",0,,0,,,3468,51,27,68,"Ravensville",51,"M",0,0,0,69,31937.000,"S",1,22,"24",0,0,3,1,11,19,9.627,2,"2_Testing","Savings",0.970,"Car loan",0.922
11225,"Car loan",0,,0,,,3470,56,33,0,"Catburg",56,"F",0,0,0,46,32022.000,"M",5,23,"36",4,0,0,0,12,41,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11228,"Pension",0,,0,,,3471,43,14,8,"Foxton",43,"M",0,0,0,61,31985.000,"S",6,29,"36",1,0,2,1,4,33,8.274,2,"2_Testing","Savings",0.970,"Car loan",0.928
11234,"Car loan",0,,0,,,3473,49,18,0,"Queensbury",49,"M",0,0,0,56,31993.000,"S",6,36,"48",2,0,0,0,11,32,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11244,"Car loan",1,2006-07-02 00:00:00,0,,421,532,42,9,175,"Kingsville",42,"M",0,0,0,49,32042.000,"M",5,17,"24",3,3,4,3,11,38,9.995,1,"2_Testing","Savings",0.970,"Pension",0.902
11258,"Car loan",0,,0,,,3476,37,7,0,"Catburg",37,"F",0,0,0,50,31966.000,"U",7,12,"24",3,0,0,0,13,35,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11262,"Mortgage",0,,0,,,3478,39,8,397,"Foxton",39,"M",0,0,0,62,32003.000,"S",3,22,"24",1,0,6,3,10,27,10.534,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11293,"Car loan",0,,0,,,3485,36,7,201,"Kingsville",36,"F",0,1,0,69,31997.000,"M",2,28,"36",0,1,3,1,11,19,9.799,1,"2_Testing","Savings",0.970,"Car loan",0.939
11308,"Car loan",0,,0,,,3489,34,6,471,"Ravensville",34,"M",0,1,0,51,31982.000,"S",4,11,"24",3,0,5,5,5,43,12.580,1,"2_Testing","Mortgage",0.922,"Car loan",0.250
11315,"Savings",0,,0,,,3491,50,22,0,"Princeton",50,"F",0,0,0,54,32039.000,"S",1,25,"36",2,0,0,0,10,34,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11318,"Car loan",0,,0,,,3492,38,13,128,"Kingsville",38,"F",0,0,0,50,32050.000,"U",6,25,"36",3,2,3,1,6,43,8.586,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11325,"Car loan",0,,0,,,3496,46,17,472,"Kingsville",46,"M",0,0,0,55,32009.000,"U",7,28,"36",2,0,3,3,14,30,9.767,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11326,"Savings",0,,0,,,3498,64,33,0,"Catburg",64,"M",0,0,0,55,32009.000,"M",6,37,"48",2,4,0,0,14,30,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11336,"Car loan",0,,0,,,3501,32,4,0,"Foxton",32,"M",0,0,0,64,32023.000,"U",4,36,"48",1,0,0,0,9,25,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11343,"Car loan",1,2006-07-28 00:00:00,1,,421,2618,54,25,173,"Queensbury",54,"M",0,1,0,34,32050.000,"U",4,10,"12",6,0,4,3,9,55,9.373,3,"2_Testing","Pension",0.098,"Mortgage",0.078
11347,"Mortgage",0,,0,,,3503,39,11,1063,"Foxton",39,"F",0,0,0,73,32031.000,"M",5,22,"24",0,2,2,1,8,18,10.816,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11347,"Car loan",0,,0,,,3504,39,11,1063,"Foxton",39,"F",0,0,0,73,32031.000,"M",5,22,"24",0,2,2,1,8,18,10.816,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11351,"Car loan",0,,0,,,3505,15,0,120,"Foxton",15,"M",0,0,0,56,32014.000,"S",3,19,"24",2,0,3,1,14,29,9.753,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11361,"Savings",0,,0,,,3507,18,0,213,"Ravensville",18,"F",0,0,0,64,31985.000,"S",4,10,"12",1,0,3,2,5,30,9.755,3,"2_Testing","Savings",0.970,"Pension",0.902
11365,"Mortgage",0,,0,,,3508,37,7,49,"Kingsville",37,"M",0,0,0,62,31978.000,"S",2,29,"36",1,0,3,1,10,27,7.282,2,"2_Testing","Savings",0.970,"Car loan",0.936
11366,"Mortgage",0,,0,,,3509,44,15,168,"Ravensville",44,"M",0,0,0,62,31978.000,"M",2,22,"24",1,1,1,1,10,27,7.350,1,"2_Testing","Savings",0.970,"Car loan",0.961
11367,"Car loan",0,,0,,,3510,43,14,112,"Foxton",43,"M",0,0,0,70,32043.000,"U",5,14,"24",0,0,5,3,12,17,13.369,1,"2_Testing","Savings",0.970,"Pension",0.902
11381,"Car loan",0,,0,,,3516,47,17,0,"Kingsville",47,"F",0,0,0,47,31956.000,"U",2,21,"24",3,0,0,0,11,41,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11387,"Savings",0,,0,,,3518,20,0,0,"Kingsville",20,"F",0,0,0,35,32040.000,"S",7,28,"36",5,3,0,0,7,57,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11387,"Car loan",0,,0,,,3519,20,0,0,"Kingsville",20,"F",0,0,0,35,32040.000,"S",7,28,"36",5,3,0,0,7,57,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11389,"Car loan",0,,0,,,3520,34,4,0,"Kingsville",34,"F",0,0,0,35,32040.000,"U",7,10,"12",5,0,0,0,7,57,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11395,"Car loan",0,,0,,,3523,43,15,0,"Kingsville",43,"F",0,0,0,70,31962.000,"M",3,12,"24",0,5,0,0,7,22,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11405,"Pension",0,,0,,,3526,44,16,299,"Kingsville",44,"M",0,1,0,56,32036.000,"S",5,29,"36",2,0,2,1,9,33,7.766,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11406,"Car loan",0,,0,,,3527,42,16,174,"Ravensville",42,"M",0,0,0,52,32025.000,"S",5,25,"36",3,1,2,1,10,37,8.492,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11406,"Mortgage",1,2006-05-25 00:00:00,1,2006-05-25 00:00:00,,412,42,16,174,"Ravensville",42,"M",0,0,0,52,32025.000,"S",5,25,"36",3,1,2,1,10,37,8.492,1,"2_Testing","Savings",0.970,"Pension",0.518
11413,"Mortgage",0,,0,,,3528,46,13,158,"Foxton",46,"M",0,0,0,52,32042.000,"M",2,40,"48",3,1,3,2,10,37,9.191,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11417,"Mortgage",0,,0,,,3533,37,2,11,"Ravensville",37,"F",0,0,0,44,32028.000,"M",4,39,"48",4,1,4,2,11,43,13.177,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11425,"Savings",0,,0,,,3534,28,2,93,"Queensbury",28,"M",0,0,0,57,32046.000,"S",6,12,"24",2,0,2,1,13,29,10.989,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11425,"Pension",0,,0,,,3535,28,2,93,"Queensbury",28,"M",0,0,0,57,32046.000,"S",6,12,"24",2,0,2,1,13,29,10.989,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11433,"Car loan",0,,0,,,3539,43,19,0,"Catburg",43,"F",0,0,0,56,31951.000,"S",1,38,"48",2,2,0,0,13,29,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11435,"Car loan",0,,0,,,3540,49,19,0,"Kingsville",49,"F",0,0,0,61,31952.000,"S",3,38,"48",1,3,0,0,7,31,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11435,"Savings",0,,0,,,3541,49,19,0,"Kingsville",49,"F",0,0,0,61,31952.000,"S",3,38,"48",1,3,0,0,7,31,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11447,"Car loan",0,,0,,,3548,55,23,124,"Kingsville",55,"M",0,0,0,63,32023.000,"S",3,25,"36",1,3,2,1,9,27,11.091,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11460,"Car loan",0,,0,,,3550,37,9,91,"Ravensville",37,"F",0,0,0,52,31956.000,"U",7,36,"48",3,1,2,1,9,38,8.351,3,"2_Testing","Savings",0.970,"Mortgage",0.906
11465,"Car loan",0,,0,,,3552,46,16,0,"Queensbury",46,"F",0,0,0,49,32044.000,"M",7,39,"48",3,0,0,0,12,37,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11467,"Car loan",1,2006-07-21 00:00:00,0,,183,2093,50,23,222,"Princeton",50,"F",0,1,0,50,31996.000,"U",1,37,"48",3,1,4,3,11,37,12.589,1,"2_Testing","Savings",0.970,"Mortgage",0.922
11474,"Pension",0,,0,,,3553,33,2,602,"Catburg",33,"F",0,0,0,56,32035.000,"M",2,29,"36",2,0,3,3,8,34,10.217,2,"2_Testing","Savings",0.970,"Mortgage",0.922
11485,"Car loan",0,,0,,,3555,28,1,0,"Catburg",28,"M",0,0,0,66,31954.000,"S",5,8,"12",0,1,0,0,12,21,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11485,"Savings",0,,0,,,3556,28,1,0,"Catburg",28,"M",0,0,0,66,31954.000,"S",5,8,"12",0,1,0,0,12,21,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11491,"Car loan",0,,0,,,3557,35,4,0,"Kingsville",35,"M",0,1,0,47,32001.000,"M",6,23,"24",3,0,0,0,14,38,0.000,2,"2_Testing","Car loan",0.988,"Mortgage",0.922
11496,"Car loan",0,,0,,,3558,47,14,0,"Princeton",47,"M",0,0,0,55,31985.000,"U",6,28,"36",2,0,0,0,10,33,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
11504,"Car loan",0,,0,,,3559,41,10,0,"Ravensville",41,"F",0,1,0,57,32007.000,"M",3,20,"24",2,1,0,0,8,34,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11505,"Car loan",0,,0,,,3560,55,26,116,"Queensbury",55,"M",0,0,0,57,32007.000,"S",2,21,"24",2,2,1,1,8,34,10.509,3,"2_Testing","Savings",0.970,"Car loan",0.940
11505,"Savings",0,,0,,,3561,55,26,116,"Queensbury",55,"M",0,0,0,57,32007.000,"S",2,21,"24",2,2,1,1,8,34,10.509,3,"2_Testing","Savings",0.970,"Car loan",0.940
11507,"Car loan",0,,0,,,3563,11,0,0,"Ravensville",11,"F",0,0,0,49,32010.000,"S",3,19,"24",3,1,0,0,17,33,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
11542,"Car loan",1,2006-07-01 00:00:00,0,,183,488,51,23,199,"Ravensville",51,"M",0,0,0,59,32017.000,"M",4,17,"24",2,1,3,2,13,27,13.299,3,"2_Testing","Savings",0.970,"Pension",0.902
11557,"Car loan",0,,0,,,3569,35,0,0,"Princeton",35,"M",0,0,0,61,31965.000,"S",5,25,"36",1,0,0,0,15,23,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11558,"Car loan",0,,0,,,3571,28,0,0,"Catburg",28,"F",0,0,0,61,31965.000,"S",5,6,"12",1,0,0,0,15,23,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
11561,"Car loan",0,,0,,,3572,58,30,356,"Catburg",58,"M",0,0,0,36,32013.000,"S",4,12,"24",5,0,3,2,12,50,10.139,3,"2_Testing","Savings",0.970,"Mortgage",0.922
11568,"Car loan",0,,0,,,3573,25,0,0,"Kingsville",25,"M",0,0,0,46,31981.000,"S",2,22,"24",4,1,0,0,8,44,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
